Date,Open,High,Low,Close,Adj Close,Volume
2020-06-11,193.130005,195.759995,186.070007,186.270004,180.488388,52854700
2020-06-12,190.539993,191.720001,185.179993,187.740005,181.912781,43373600
2020-06-15,184.580002,190.820007,184.009995,188.940002,183.075516,32770200
2020-06-16,192.889999,195.580002,191.460007,193.570007,187.561829,42556700
2020-06-17,195.029999,196.320007,193.690002,194.240005,188.211014,25687800
2020-06-18,194.000000,196.490005,194.000000,196.320007,190.226440,23061600
2020-06-19,198.589996,199.289993,194.369995,195.149994,189.092758,44441100
2020-06-22,195.789993,200.759995,195.229996,200.570007,194.344528,32818900
2020-06-23,202.089996,203.949997,201.429993,201.910004,195.642944,30917400
2020-06-24,201.600006,203.250000,196.559998,197.839996,191.699265,36740600
2020-06-25,197.800003,200.610001,195.470001,200.339996,194.121674,27803900
2020-06-26,199.729996,199.889999,194.880005,196.330002,190.236115,54675800
2020-06-29,195.779999,198.529999,193.550003,198.440002,192.280640,26701600
2020-06-30,197.880005,204.399994,197.740005,203.509995,197.193268,34310300
2020-07-01,203.139999,206.350006,201.770004,204.699997,198.346329,32061200
2020-07-02,205.679993,208.020004,205.000000,206.259995,199.857925,29315800
2020-07-06,208.830002,211.130005,208.089996,210.699997,204.160126,31897600
2020-07-07,210.449997,214.669998,207.990005,208.250000,201.786148,33600700
2020-07-08,210.070007,213.259995,208.690002,212.830002,206.224014,33600000
2020-07-09,216.330002,216.380005,211.470001,214.320007,207.667786,33121700
2020-07-10,213.619995,214.080002,211.080002,213.669998,207.037949,26177600
2020-07-13,214.479996,215.800003,206.500000,207.070007,200.642792,38135600
2020-07-14,206.130005,208.850006,202.029999,208.350006,201.883087,37591800
2020-07-15,209.559998,211.330002,205.029999,208.039993,201.582672,32179400
2020-07-16,205.399994,205.699997,202.309998,203.919998,197.590561,29940700
2020-07-17,204.470001,205.039993,201.389999,202.880005,196.582855,31635300
2020-07-20,205.000000,212.300003,203.009995,211.600006,205.032196,36884800
2020-07-21,213.660004,213.940002,208.029999,208.750000,202.270645,37990400
2020-07-22,209.199997,212.300003,208.389999,211.750000,205.177551,49605700
2020-07-23,207.190002,210.919998,202.149994,202.539993,196.253372,67457000
2020-07-24,200.419998,202.860001,197.509995,201.300003,195.051880,39827000
2020-07-27,201.470001,203.970001,200.860001,203.850006,197.522751,30160900
2020-07-28,203.610001,204.699997,201.740005,202.020004,195.749557,23251400
2020-07-29,202.500000,204.649994,202.009995,204.059998,197.726196,19632600
2020-07-30,201.000000,204.460007,199.570007,203.899994,197.571167,25079600
2020-07-31,204.399994,205.100006,199.009995,205.009995,198.646698,51044000
2020-08-03,211.520004,217.639999,210.440002,216.539993,209.818848,78983000
2020-08-04,214.169998,214.770004,210.309998,213.289993,206.669708,49280100
2020-08-05,214.899994,215.000000,211.570007,212.940002,206.330597,28806400
2020-08-06,212.339996,216.369995,211.550003,216.350006,209.634735,32656800
2020-08-07,214.850006,215.699997,210.929993,212.479996,205.884903,27820400
2020-08-10,211.669998,211.880005,206.350006,208.250000,201.786148,36716500
2020-08-11,207.160004,207.649994,203.139999,203.380005,197.067337,36446500
2020-08-12,205.289993,210.279999,204.750000,209.190002,202.696960,28013100
2020-08-13,209.440002,211.350006,208.149994,208.699997,202.222183,22588900
2020-08-14,208.759995,209.589996,207.509995,208.899994,202.415970,17958900
2020-08-17,209.600006,211.190002,208.919998,210.279999,203.753143,20184800
2020-08-18,210.529999,212.360001,209.210007,211.490005,204.925598,21336200
2020-08-19,211.490005,212.100006,209.250000,209.699997,203.682343,27627600
2020-08-20,209.539993,215.000000,208.910004,214.580002,208.422302,26981500
2020-08-21,213.860001,216.250000,212.850006,213.020004,206.907089,36249300
2020-08-24,214.789993,215.520004,212.429993,213.690002,207.557816,25460100
2020-08-25,213.100006,216.610001,213.100006,216.470001,210.258072,23043700
2020-08-26,217.880005,222.089996,217.360001,221.149994,214.803711,39600800
2020-08-27,222.889999,231.149994,219.399994,226.580002,220.077957,57602200
2020-08-28,228.179993,230.639999,226.580002,228.910004,222.341049,26292900
2020-08-31,227.000000,228.699997,224.309998,225.529999,219.058044,28774200
2020-09-01,225.509995,227.449997,224.429993,227.270004,220.748138,25725500
2020-09-02,227.970001,232.860001,227.350006,231.649994,225.002441,34080800
2020-09-03,229.270004,229.309998,214.960007,217.300003,211.064209,58400300
2020-09-04,215.100006,218.360001,205.190002,214.250000,208.101730,59664100
2020-09-08,206.500000,210.029999,202.199997,202.660004,196.844360,52924300
2020-09-09,207.600006,214.839996,206.699997,211.289993,205.226685,45679000
2020-09-10,213.399994,214.740005,204.110001,205.369995,199.476578,35461500
2020-09-11,207.199997,208.630005,201.240005,204.029999,198.175018,33620100
2020-09-14,204.240005,209.199997,204.029999,205.410004,199.515442,30375800
2020-09-15,208.419998,209.779999,206.929993,208.779999,202.788696,21823900
2020-09-16,210.619995,210.649994,204.639999,205.050003,199.165756,26328100
2020-09-17,200.050003,204.330002,199.960007,202.910004,197.087204,34011300
2020-09-18,202.800003,203.649994,196.250000,200.389999,194.639496,55225300
2020-09-21,197.190002,202.710007,196.380005,202.539993,196.727798,39839700
2020-09-22,205.059998,208.100006,202.080002,207.419998,201.467758,33517100
2020-09-23,207.899994,208.100006,200.029999,200.589996,194.833771,30803800
2020-09-24,199.850006,205.570007,199.199997,203.190002,197.359146,31202500
2020-09-25,203.550003,209.039993,202.539993,207.820007,201.856293,29437300
2020-09-28,210.880005,212.570007,208.059998,209.440002,203.429794,32004900
2020-09-29,209.350006,210.070007,206.809998,207.259995,201.312378,24221900
2020-09-30,207.729996,211.979996,206.539993,210.330002,204.294266,33829100
2020-10-01,213.490005,213.990005,211.320007,212.460007,206.363144,27158400
2020-10-02,208.000000,210.990005,205.539993,206.190002,200.273056,33154800
2020-10-05,207.220001,210.410004,206.979996,210.380005,204.342834,21331600
2020-10-06,208.820007,210.179993,204.820007,205.910004,200.001114,28554300
2020-10-07,207.059998,210.110001,206.720001,209.830002,203.808624,25681100
2020-10-08,210.509995,211.190002,208.320007,210.580002,204.537079,19925800
2020-10-09,211.229996,215.860001,211.229996,215.809998,209.616989,26458000
2020-10-12,218.789993,223.860001,216.809998,221.399994,215.046570,40461400
2020-10-13,222.720001,225.210007,220.429993,222.860001,216.464676,28950800
2020-10-14,223.000000,224.220001,219.130005,220.860001,214.522064,23421700
2020-10-15,217.100006,220.360001,216.009995,219.660004,213.356552,22733100
2020-10-16,220.149994,222.289993,219.320007,219.660004,213.356552,26057900
2020-10-19,220.419998,222.300003,213.720001,214.220001,208.072601,27625800
2020-10-20,215.800003,217.369995,213.089996,214.649994,208.490280,22753500
2020-10-21,213.119995,216.919998,213.119995,214.800003,208.635986,22724900
2020-10-22,213.929993,216.059998,211.699997,214.889999,208.723389,22351500
2020-10-23,215.029999,216.279999,213.160004,216.229996,210.024933,18879600
2020-10-26,213.850006,216.339996,208.100006,210.080002,204.051468,37111600
2020-10-27,211.589996,214.669998,210.330002,213.250000,207.130463,36700300
2020-10-28,207.669998,208.839996,202.100006,202.679993,196.863770,51195600
2020-10-29,204.070007,207.360001,203.369995,204.720001,198.845215,31432600
2020-10-30,203.500000,204.289993,199.619995,202.470001,196.659805,36953700
2020-11-02,204.289993,205.279999,200.119995,202.330002,196.523819,30842200
2020-11-03,203.889999,208.119995,203.119995,206.429993,200.506165,27512000
2020-11-04,214.020004,218.320007,212.419998,216.389999,210.180344,42311800
2020-11-05,222.039993,224.119995,221.149994,223.289993,216.882324,36080100
2020-11-06,222.259995,224.360001,218.029999,223.720001,217.300003,25231900
2020-11-09,224.440002,228.119995,217.880005,218.389999,212.122940,44395000
2020-11-10,214.500000,216.500000,209.720001,211.009995,204.954712,44045100
2020-11-11,212.389999,218.039993,212.199997,216.550003,210.335785,29440800
2020-11-12,217.210007,219.110001,214.460007,215.440002,209.257599,21593900
2020-11-13,216.360001,217.419998,214.160004,216.509995,210.296875,18621100
2020-11-16,214.869995,217.740005,214.520004,217.229996,210.996246,24953300
2020-11-17,216.100006,217.679993,214.080002,214.460007,208.305725,24154100
2020-11-18,213.649994,215.169998,210.929993,211.080002,205.559479,28372800
2020-11-19,211.380005,213.029999,209.929993,212.419998,206.864426,24792700
2020-11-20,212.199997,213.289993,210.000000,210.389999,204.887527,22843100
2020-11-23,210.949997,212.289993,208.160004,210.110001,204.614868,25683500
2020-11-24,209.589996,214.250000,208.860001,213.860001,208.266785,33979700
2020-11-25,215.110001,215.289993,212.460007,213.869995,208.276535,21012900
2020-11-27,214.850006,216.270004,214.039993,215.229996,209.600952,14512200
2020-11-30,214.100006,214.759995,210.839996,214.070007,208.471298,33064800
2020-12-01,214.509995,217.320007,213.350006,216.210007,210.555313,30904500
2020-12-02,214.880005,215.470001,212.800003,215.369995,209.737320,23724500
2020-12-03,214.610001,216.380005,213.649994,214.240005,208.636856,25120900
2020-12-04,214.220001,215.380005,213.179993,214.360001,208.753738,24666000
2020-12-07,214.369995,215.539993,212.990005,214.289993,208.685532,24620000
2020-12-08,213.970001,216.949997,212.889999,216.009995,210.360565,23284100
2020-12-09,215.160004,215.229996,211.210007,211.800003,206.260681,32440600
2020-12-10,211.770004,213.080002,210.360001,210.520004,205.014130,26733300
2020-12-11,210.050003,213.320007,209.110001,213.259995,207.682465,30979400
2020-12-14,213.100006,216.210007,212.880005,214.199997,208.597885,28798400
2020-12-15,215.169998,215.419998,212.240005,214.130005,208.529724,27000600
2020-12-16,214.750000,220.110001,214.720001,219.279999,213.545044,35023300
2020-12-17,219.869995,220.889999,217.919998,219.419998,213.681381,32515800
2020-12-18,218.589996,219.690002,216.020004,218.589996,212.873093,63354900
2020-12-21,217.550003,224.000000,217.279999,222.589996,216.768463,37181900
2020-12-22,222.690002,225.630005,221.850006,223.940002,218.083160,22612200
2020-12-23,223.110001,223.559998,220.800003,221.020004,215.239517,18699600
2020-12-24,221.419998,223.610001,221.199997,222.750000,216.924286,10550600
2020-12-28,224.449997,226.029999,223.020004,224.960007,219.076477,17933500
2020-12-29,226.309998,227.179993,223.580002,224.149994,218.287659,17403200
2020-12-30,225.229996,225.630005,221.470001,221.679993,215.882248,20272300
2020-12-31,221.699997,223.000000,219.679993,222.419998,216.602905,20942100
2021-01-04,222.529999,223.000000,214.809998,217.690002,211.996628,37130100
2021-01-05,217.259995,218.520004,215.699997,217.899994,212.201141,23823000
2021-01-06,212.169998,216.490005,211.940002,212.250000,206.698914,35930700
2021-01-07,214.039993,219.339996,213.710007,218.289993,212.580933,27694500
2021-01-08,218.679993,220.580002,217.029999,219.619995,213.876114,22956200
2021-01-11,218.470001,218.910004,216.729996,217.490005,211.801865,23031300
2021-01-12,216.500000,217.100006,213.320007,214.929993,209.308762,23249300
2021-01-13,214.020004,216.759995,213.929993,216.339996,210.681946,20087100
2021-01-14,215.910004,217.460007,212.740005,213.020004,207.448761,29480800
2021-01-15,213.520004,214.509995,212.029999,212.649994,207.088425,31746500
2021-01-19,213.750000,216.979996,212.630005,216.440002,210.779327,30480900
2021-01-20,217.699997,225.789993,217.289993,224.339996,218.472687,37777300
2021-01-21,224.699997,226.300003,222.419998,224.970001,219.086227,30709400
2021-01-22,227.080002,230.070007,225.800003,225.949997,220.040619,30172700
2021-01-25,229.119995,229.779999,224.220001,229.529999,223.526962,33152100
2021-01-26,231.860001,234.179993,230.080002,232.330002,226.253754,49169600
2021-01-27,238.000000,240.440002,230.139999,232.899994,226.808823,69870600
2021-01-28,235.610001,242.639999,235.089996,238.929993,232.681107,49111200
2021-01-29,235.990005,238.020004,231.350006,231.960007,225.893417,42503100
2021-02-01,235.059998,242.500000,232.429993,239.649994,233.382278,33314200
2021-02-02,241.300003,242.309998,238.690002,239.509995,233.245926,25916300
2021-02-03,239.570007,245.089996,239.259995,243.000000,236.644653,27158100
2021-02-04,242.660004,243.240005,240.369995,242.009995,235.680573,25296100
2021-02-05,242.229996,243.279999,240.419998,242.199997,235.865601,18054800
2021-02-08,243.149994,243.679993,240.809998,242.470001,236.128510,22211900
2021-02-09,241.869995,244.759995,241.380005,243.770004,237.394516,23565000
2021-02-10,245.000000,245.919998,240.889999,242.820007,236.469376,22186700
2021-02-11,244.779999,245.149994,242.149994,244.490005,238.095688,15751100
2021-02-12,243.929993,245.300003,242.729996,244.990005,238.582626,16561100
2021-02-16,245.029999,246.130005,242.919998,243.699997,237.326355,26728500
2021-02-17,241.320007,244.309998,240.940002,244.199997,238.361008,21653500
2021-02-18,241.800003,243.929993,240.860001,243.789993,237.960785,16925600
2021-02-19,243.750000,243.860001,240.179993,240.970001,235.208252,25262600
2021-02-22,237.419998,237.929993,232.399994,234.509995,228.902664,36446900
2021-02-23,230.330002,234.830002,228.729996,233.270004,227.692368,30228700
2021-02-24,230.009995,235.199997,229.000000,234.550003,228.941742,26339700
2021-02-25,232.080002,234.589996,227.880005,228.990005,223.514664,39542200
2021-02-26,231.529999,235.369995,229.539993,232.380005,226.823639,37819200
2021-03-01,235.899994,237.470001,233.149994,236.940002,231.274597,25324000
2021-03-02,237.009995,237.300003,233.449997,233.869995,228.278015,22812500
2021-03-03,232.160004,233.580002,227.259995,227.559998,222.118912,34029500
2021-03-04,226.740005,232.490005,224.259995,226.729996,221.308701,44727800
2021-03-05,229.520004,233.270004,226.460007,231.600006,226.062286,41872800
2021-03-08,231.369995,233.369995,227.130005,227.389999,221.952957,35267400
2021-03-09,232.880005,235.380005,231.669998,233.779999,228.190155,33080500
2021-03-10,237.000000,237.000000,232.039993,232.419998,226.862671,29746800
2021-03-11,234.960007,239.169998,234.309998,237.130005,231.460083,29907600
2021-03-12,234.009995,235.820007,233.229996,235.750000,230.113068,22653700
2021-03-15,234.960007,235.190002,231.809998,234.809998,229.195511,26034900
2021-03-16,236.279999,240.059998,235.940002,237.710007,232.026199,28092200
2021-03-17,236.149994,238.550003,233.229996,237.039993,231.372192,29562100
2021-03-18,232.559998,234.190002,230.330002,230.720001,225.203354,34833000
2021-03-19,231.020004,232.470001,229.350006,230.350006,224.842178,46430700
2021-03-22,230.270004,236.899994,230.139999,235.990005,230.347321,30127000
2021-03-23,237.490005,241.050003,237.070007,237.580002,231.899323,31638400
2021-03-24,237.850006,238.000000,235.320007,235.460007,229.829987,25620100
2021-03-25,235.300003,236.940002,231.570007,232.339996,226.784576,34061900
2021-03-26,231.550003,236.710007,231.550003,236.479996,230.825592,25479900
2021-03-29,236.589996,236.800003,231.880005,235.240005,229.615219,25227500
2021-03-30,233.529999,233.850006,231.100006,231.850006,226.306305,24792000
2021-03-31,232.910004,239.100006,232.389999,235.770004,230.132584,43623500
2021-04-01,238.470001,242.839996,238.050003,242.350006,236.555237,30338000
2021-04-05,242.759995,249.960007,242.699997,249.070007,243.114578,36910600
2021-04-06,247.610001,249.399994,246.880005,247.860001,241.933472,22931900
2021-04-07,247.809998,250.929993,247.190002,249.899994,243.924713,22719800
2021-04-08,252.770004,254.139999,252.000000,253.250000,247.194611,23625200
2021-04-09,252.869995,255.990005,252.440002,255.850006,249.732452,24326800
2021-04-12,254.710007,257.670013,254.619995,255.910004,249.791016,27148700
2021-04-13,257.260010,259.190002,256.829987,258.489990,252.309326,23837500
2021-04-14,257.480011,258.829987,255.160004,255.589996,249.478668,23070900
2021-04-15,257.929993,259.929993,257.730011,259.500000,253.295181,25627500
2021-04-16,259.470001,261.000000,257.600006,260.739990,254.505524,24878600
2021-04-19,260.190002,261.480011,257.820007,258.739990,252.553329,23209300
2021-04-20,257.820007,260.200012,256.839996,258.260010,252.084839,19722900
2021-04-21,258.940002,260.679993,257.250000,260.579987,254.349365,24030400
2021-04-22,260.209991,261.779999,255.639999,257.170013,251.020874,25606200
2021-04-23,257.880005,261.510010,257.269989,261.149994,254.905701,21462600
2021-04-26,261.660004,262.440002,260.170013,261.549988,255.296143,19763300
2021-04-27,261.579987,263.190002,260.119995,261.970001,255.706100,31014200
2021-04-28,256.079987,256.540009,252.949997,254.559998,248.473282,46903100
2021-04-29,255.460007,256.100006,249.000000,252.509995,246.472336,40589000
2021-04-30,249.740005,253.080002,249.600006,252.179993,246.150177,30945100
2021-05-03,253.399994,254.350006,251.119995,251.860001,245.837860,19626600
2021-05-04,250.970001,251.210007,245.759995,247.789993,241.865173,32756100
2021-05-05,249.059998,249.500000,245.820007,246.470001,240.576721,21901300
2021-05-06,246.449997,249.860001,244.690002,249.729996,243.758759,26491100
2021-05-07,252.149994,254.300003,251.169998,252.460007,246.423492,27032900
2021-05-10,250.869995,251.729996,247.119995,247.179993,241.269745,29299900
2021-05-11,244.550003,246.600006,242.570007,246.229996,240.342499,33641600
2021-05-12,242.169998,244.380005,238.070007,239.000000,233.285339,36684400
2021-05-13,241.800003,245.600006,241.419998,243.029999,237.218979,29624300
2021-05-14,245.580002,249.179993,245.490005,248.149994,242.216553,23901100
2021-05-17,246.550003,246.589996,243.520004,245.179993,239.317581,24970200
2021-05-18,246.270004,246.410004,242.899994,243.080002,237.267761,20168000
2021-05-19,239.309998,243.229996,238.600006,243.119995,237.854797,25739800
2021-05-20,243.960007,247.949997,243.860001,246.479996,241.141998,21800700
2021-05-21,247.570007,248.330002,244.740005,245.169998,239.860397,21863100
2021-05-24,247.789993,251.160004,247.509995,250.779999,245.348892,21411500
2021-05-25,251.770004,252.750000,250.820007,251.720001,246.268539,17704300
2021-05-26,251.429993,252.940002,250.750000,251.490005,246.043533,17771600
2021-05-27,251.169998,251.479996,249.250000,249.309998,243.910751,24426200
2021-05-28,251.000000,252.080002,249.559998,249.679993,244.272690,18270200
2021-06-01,251.229996,251.289993,246.960007,247.399994,242.042099,23213300
2021-06-02,248.130005,249.270004,245.839996,247.300003,241.944275,19406700
2021-06-03,245.220001,246.339996,243.000000,245.710007,240.388702,25307700
2021-06-04,247.759995,251.649994,247.509995,250.789993,245.358673,25281100
2021-06-07,249.979996,254.089996,249.809998,253.809998,248.313278,23079200
2021-06-08,255.160004,256.010010,252.509995,252.570007,247.100143,22455000
2021-06-09,253.809998,255.529999,253.210007,253.589996,248.098038,17937600
2021-06-10,254.289993,257.459991,253.669998,257.239990,251.668961,24563600
2021-06-11,257.989990,258.489990,256.609985,257.890015,252.304947,18999700
2021-06-14,257.899994,259.950012,256.799988,259.890015,254.261627,19150500
2021-06-15,259.769989,259.989990,257.679993,258.359985,252.764694,18038900
2021-06-16,259.399994,260.579987,254.419998,257.380005,251.805923,27220000
2021-06-17,256.070007,261.750000,256.010010,260.899994,255.249756,27565500
2021-06-18,259.630005,262.299988,258.750000,259.429993,253.811539,37202200
2021-06-21,259.820007,263.519989,257.920013,262.630005,256.942261,26696100
2021-06-22,262.720001,265.790009,262.399994,265.510010,259.759888,24694100
2021-06-23,265.989990,266.829987,264.429993,265.269989,259.525116,19518700
2021-06-24,266.160004,267.850006,265.470001,266.690002,260.914368,21446900
2021-06-25,266.230011,267.250000,264.760010,265.019989,259.280487,25611100
2021-06-28,266.190002,268.899994,265.910004,268.720001,262.900360,19590000
2021-06-29,268.869995,271.649994,267.980011,271.399994,265.522308,19937800
2021-06-30,270.690002,271.359985,269.600006,270.899994,265.033173,21656500
2021-07-01,269.609985,271.839996,269.600006,271.600006,265.717957,16725300
2021-07-02,272.820007,278.000000,272.500000,277.649994,271.636993,26458000
2021-07-06,278.029999,279.369995,274.299988,277.660004,271.646759,31565600
2021-07-07,279.399994,280.690002,277.149994,279.929993,273.867584,23260000
2021-07-08,276.899994,278.730011,274.869995,277.420013,271.411987,24618600
2021-07-09,275.720001,278.049988,275.320007,277.940002,271.920715,23916700
2021-07-12,279.160004,279.769989,276.579987,277.320007,271.314148,18931700
2021-07-13,277.519989,282.850006,277.390015,280.980011,274.894867,26120100
2021-07-14,282.350006,283.660004,280.549988,282.510010,276.391724,23113700
2021-07-15,282.000000,282.510010,279.829987,281.029999,274.943787,22604200
2021-07-16,282.070007,284.100006,279.459991,280.750000,274.669830,26186800
2021-07-19,278.929993,280.369995,274.450012,277.010010,271.010834,32935600
2021-07-20,278.029999,280.970001,276.260010,279.320007,273.270782,26259700
2021-07-21,278.899994,281.519989,277.290009,281.399994,275.305786,24364300
2021-07-22,283.839996,286.420013,283.420013,286.140015,279.943146,23384100
2021-07-23,287.369995,289.989990,286.500000,289.670013,283.396667,22768100
2021-07-26,289.000000,289.690002,286.640015,289.049988,282.790100,23176100
2021-07-27,289.429993,289.579987,282.950012,286.540009,280.334442,33604100
2021-07-28,288.989990,290.149994,283.829987,286.220001,280.021393,33566900
2021-07-29,286.239990,288.619995,286.079987,286.500000,280.295349,18168300
2021-07-30,285.170013,286.660004,283.910004,284.910004,278.739807,20944800
2021-08-02,286.359985,286.769989,283.739990,284.820007,278.651703,16267400
2021-08-03,285.420013,287.230011,284.000000,287.119995,280.901886,17879000
2021-08-04,286.220001,287.589996,284.649994,286.510010,280.305084,16191300
2021-08-05,286.880005,289.630005,286.100006,289.519989,283.249939,13900200
2021-08-06,288.510010,289.500000,287.619995,289.459991,283.191193,16589300
2021-08-09,289.750000,291.549988,287.809998,288.329987,282.085693,16117600
2021-08-10,288.799988,289.250000,285.200012,286.440002,280.236633,18616600
2021-08-11,287.209991,288.660004,285.859985,286.950012,280.735565,13955900
2021-08-12,286.630005,289.970001,286.339996,289.809998,283.533600,14561300
2021-08-13,289.480011,292.899994,289.299988,292.850006,286.507813,18249000
2021-08-16,293.190002,294.820007,290.019989,294.600006,288.219879,22507600
2021-08-17,292.390015,293.429993,291.079987,293.079987,286.732819,20075300
2021-08-18,292.040009,294.820007,290.269989,290.730011,284.978241,21813000
2021-08-19,288.690002,297.470001,288.640015,296.769989,290.898773,29850500
2021-08-20,299.720001,305.839996,298.059998,304.359985,298.338562,40817600
2021-08-23,303.250000,305.399994,301.850006,304.649994,298.622833,22830200
2021-08-24,305.019989,305.649994,302.000000,302.619995,296.633026,18175800
2021-08-25,304.299988,304.589996,300.420013,302.010010,296.035126,20006100
2021-08-26,300.989990,302.429993,298.950012,299.089996,293.172821,17666100
2021-08-27,298.989990,300.869995,296.829987,299.720001,293.790375,22605700
2021-08-30,301.119995,304.220001,301.059998,303.589996,297.583801,16348100
2021-08-31,304.420013,304.500000,301.500000,301.880005,295.907623,26285300
2021-09-01,302.869995,305.190002,301.489990,301.829987,295.858612,18983800
2021-09-02,302.200012,303.359985,300.179993,301.149994,295.192078,16285600
2021-09-03,300.989990,302.600006,300.260010,301.140015,295.182312,14747900
2021-09-07,301.010010,301.089996,298.200012,300.179993,294.241272,17180400
2021-09-08,299.779999,300.609985,297.470001,300.209991,294.270660,15046800
2021-09-09,300.820007,302.140015,297.000000,297.250000,291.369232,19927000
2021-09-10,298.420013,299.920013,295.380005,295.709991,289.859711,19633400
2021-09-13,297.549988,298.540009,294.079987,296.989990,291.114410,23652900
2021-09-14,299.559998,301.390015,298.100006,299.790009,293.859009,21853400
2021-09-15,303.260010,305.320007,301.820007,304.820007,298.789459,28356300
2021-09-16,303.760010,305.309998,300.760010,305.220001,299.181580,19550800
2021-09-17,304.170013,304.500000,299.529999,299.869995,293.937378,41372500
2021-09-20,296.329987,298.720001,289.519989,294.299988,288.477570,38278700
2021-09-21,295.690002,297.540009,294.070007,294.799988,288.967712,22364100
2021-09-22,296.730011,300.220001,294.510010,298.579987,292.672943,26626300
2021-09-23,298.850006,300.899994,297.529999,299.559998,293.633575,18604600
2021-09-24,298.230011,299.799988,296.929993,299.350006,293.427673,14999000
2021-09-27,296.140015,296.470001,292.940002,294.170013,288.350189,23571700
2021-09-28,289.799988,290.779999,282.750000,283.519989,277.910858,43186200
2021-09-29,285.100006,286.769989,283.010010,284.000000,278.381409,26353700
2021-09-30,285.709991,287.829987,281.619995,281.920013,276.342560,32343600
2021-10-01,282.119995,289.980011,281.290009,289.100006,283.380463,30086300
2021-10-04,287.399994,287.750000,280.250000,283.109985,277.509003,31350700
2021-10-05,284.049988,290.399994,284.049988,288.760010,283.047211,24993000
2021-10-06,285.779999,293.630005,285.510010,293.109985,287.311096,28002600
2021-10-07,295.179993,296.640015,293.920013,294.850006,289.016724,20430500
2021-10-08,296.220001,296.640015,293.760010,294.850006,289.016724,17685700
2021-10-11,292.920013,297.970001,292.750000,294.230011,288.408966,19298600
2021-10-12,295.339996,295.440002,292.350006,292.880005,287.085663,17974100
2021-10-13,294.910004,297.279999,293.489990,296.309998,290.447815,23416300
2021-10-14,299.209991,303.269989,297.829987,302.750000,296.760406,27262900
2021-10-15,302.339996,304.450012,300.519989,304.209991,298.191528,25384800
2021-10-18,303.570007,308.209991,302.690002,307.290009,301.210602,22729300
2021-10-19,308.350006,309.299988,307.220001,308.230011,302.132050,17682100
2021-10-20,309.209991,309.700012,306.109985,307.410004,301.328247,16537100
2021-10-21,307.170013,311.019989,306.359985,310.760010,304.612000,16918100
2021-10-22,310.399994,311.089996,307.799988,309.160004,303.043610,17449300
2021-10-25,309.359985,309.399994,306.459991,308.130005,302.034027,17554500
2021-10-26,311.000000,312.399994,308.600006,310.109985,303.974823,28107300
2021-10-27,316.000000,326.100006,316.000000,323.170013,316.776489,52588700
2021-10-28,324.329987,324.869995,321.359985,324.350006,317.933075,26297900
2021-10-29,324.130005,332.000000,323.899994,331.619995,325.059296,34766000
2021-11-01,331.359985,331.489990,326.369995,329.369995,322.853821,27073200
2021-11-02,330.309998,333.450012,330.000000,333.130005,326.539459,26487100
2021-11-03,333.899994,334.899994,330.649994,334.000000,327.392181,21500100
2021-11-04,332.890015,336.540009,329.510010,336.440002,329.783905,23992200
2021-11-05,338.510010,338.790009,334.420013,336.059998,329.411407,22570100
2021-11-08,337.299988,337.649994,334.440002,336.989990,330.323029,20897000
2021-11-09,337.109985,338.720001,334.529999,335.950012,329.303619,21307400
2021-11-10,334.570007,334.630005,329.920013,330.799988,324.255554,25500900
2021-11-11,331.250000,333.769989,330.510010,332.429993,325.853241,16849800
2021-11-12,333.920013,337.230011,333.790009,336.720001,330.058350,23831000
2021-11-15,337.540009,337.880005,334.029999,336.070007,329.421295,16723000
2021-11-16,335.679993,340.670013,335.510010,339.510010,332.793182,20886800
2021-11-17,338.940002,342.190002,338.000000,339.119995,333.019043,19053400
2021-11-18,338.179993,342.450012,337.119995,341.269989,335.130310,22463500
2021-11-19,342.640015,345.100006,342.200012,343.109985,336.937225,21963400
2021-11-22,344.619995,349.670013,339.549988,339.829987,333.716248,31031100
2021-11-23,337.049988,339.450012,333.559998,337.679993,331.604950,30427600
2021-11-24,336.279999,338.160004,333.910004,337.910004,331.830811,21661300
2021-11-26,334.350006,337.929993,328.119995,329.679993,323.748871,24217200
2021-11-29,334.940002,339.029999,334.739990,336.630005,330.573883,28563500
2021-11-30,335.320007,337.779999,328.989990,330.589996,324.642517,42885600
2021-12-01,335.130005,339.279999,329.390015,330.079987,324.141663,33337600
2021-12-02,330.299988,333.489990,327.799988,329.489990,323.562286,30766000
2021-12-03,331.989990,332.700012,318.029999,323.010010,317.198853,41779300
2021-12-06,323.950012,327.450012,319.230011,326.190002,320.321655,30032600
2021-12-07,331.640015,335.799988,330.100006,334.920013,328.894623,31021900
2021-12-08,335.309998,335.500000,330.799988,334.970001,328.943665,24761000
2021-12-09,334.410004,336.489990,332.119995,333.100006,327.107330,22214200
2021-12-10,334.980011,343.000000,334.790009,342.540009,336.377533,38095700
2021-12-13,340.679993,343.790009,339.079987,339.399994,333.294006,28899400
2021-12-14,333.220001,334.640015,324.109985,328.339996,322.433014,44438700
2021-12-15,328.609985,335.190002,324.500000,334.649994,328.629456,35381100
2021-12-16,335.709991,336.760010,323.019989,324.899994,319.054871,35034800
2021-12-17,320.880005,324.920013,317.250000,323.799988,317.974609,47750300
2021-12-20,320.049988,322.799988,317.570007,319.910004,314.154663,28326500
2021-12-21,323.290009,327.730011,319.799988,327.290009,321.401855,24740600
2021-12-22,328.299988,333.609985,325.750000,333.200012,327.205597,24831500
